ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答転換率,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
78,2026/1/13 12:32,法律相談,lni********,8分,0,2,2.0,0,0,0.229,0.0,0.0,0.21,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241455,弁護士の先生にお尋ねします。 ３０年前に両親が離婚して、以来父親と会っていないのですが、もし亡くなったりしたら連絡来たりするんですかね？,0,0
79,2026/1/13 12:32,プロ野球,R0827,8分,0,1,1.0,0,0,0.114,0.0,0.0,0.1,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241454,申し訳ございません。 阪神タイガース 熊谷敬宥は、三塁手起用ですか？,0,0
80,2026/1/13 12:32,学校の悩み,ab3a6b04c,8分,2,5,2.5,0,0,0.566,40.0,0.01,10.67,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241453,通信制高校から建築学部に行きたいです。 私は全日制の高校に通っている高校一年生です。半年前くらいに朝起きることができなくなり学校をしばらく休んでいました。そのため数学に習っていない範囲ができてしまった...,0,0
81,2026/1/13 12:32,自動車,車いじりオヤジ,8分,0,1,1.0,0,0,0.112,0.0,0.0,0.1,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241451,日産セレナC25のハンドル切ると点灯するライトアクティブAFSが左側だけ点灯しなくなり、ライトを購入して交換したのですが点灯しません。 ライトを左右入れ替えて確認すると右に切ると点灯し、球切れでは無い...,0,0
82,2026/1/13 12:32,病気、症状,ＩＤ非公開,8分,1,4,4.0,0,0,0.446,25.0,0.02,5.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241452,鎖骨骨折から2ヶ月ですが通院した方が良いですか？ 1月目は先生から毎週レントゲン撮りに来て言われて、違う先生だった時に1月後来てくださいと言われました。 もう痛み引いてます。 診察代でランチ一回分だし...,0,0
83,2026/1/13 12:32,数学,あかりん,9分,0,6,6.0,0,0,0.664,0.0,0.0,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241450,数学の質問です 夫婦が隣り合うように並ぶ並び方で、5組の夫婦がいるとしたら、4！に2の5条をかけるのがわかりません。 2をかけるのは一回でよくないですか？教えてください( ; ; ),0,0
84,2026/1/13 12:32,職場の悩み,1153134264,9分,0,0,0.0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241448,"社会人になって約1年半経ちます、まだ、物覚えと物の管理が悪く自己評価としては、2,3割しかできません生活習慣とか自分が1番気をつけてる事知りたいです",0,0
85,2026/1/13 12:32,税金,1151010952,9分,0,2,2.0,0,0,0.218,0.0,0.0,0.2,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241449,副業で洋服サンプルを作ってる者です。 パターン(設計図制作)、縫製、材料購入などサンプル作りに必要な事項を全て行い自身の利益、制作費、その他経費などを計算すると20万を超えました。 この場合確定申告提...,0,0
86,2026/1/13 12:32,レディースシューズ,pan********,9分,0,1,1.0,0,0,0.108,0.0,0.0,0.1,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241446,Naked Wolfeの厚底スリッポンについての質問です。 画像にあるスリッポンの購入を考えてまして、ネットでの購入のためサイズ選びに悩んでおります。 ジャストサイズで買おうと思っていたのですが、もし...,0,0
87,2026/1/13 12:32,郵便、宅配,1250321733,9分,1,7,7.0,0,0,0.755,14.29,0.05,5.55,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241447,個人配送業者（軽貨物の黒ナンバー）の敷地不法侵入について質問です。 配達業者が自宅前（行き止まりエリア）の私道および個人宅敷地内に一旦侵入して、 柵（3m近い）を超えて違うエリアへ配達しています。 何...,0,0
88,2026/1/13 12:32,映画,tno********,9分,1,2,2.0,0,0,0.214,50.0,0.0,5.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241445,先週の土曜日に果てしなきスカーレットを観に行って、ストーリーが酷いと聞きましたが、自分はそう思わなかったです。しかし、どうしてだか知らないのですが、細田守らしくないと思いました。 皆さんはどう思いまし...,0,0
89,2026/1/13 12:32,自動車,esu********,9分,0,1,1.0,0,0,0.106,0.0,0.0,0.1,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241444,ミニユンボ、コマツのPC05-6のクローラですが、油圧を抜いても安全のためか、クローラがフリーで回転しません。 車のニュートラルギアみたいにフリー回転させるには、クローラモーターのギアを外せばいいので...,0,0
90,2026/1/13 12:32,株式,tete,9分,0,2,2.0,0,0,0.212,0.0,0.0,0.19,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241443,SBI証券について質問です。株を売却したので 自動で買付余力に反映されると思ったのですが、 信用建余力にあります。 信用建余力から買付余力へ移す方法はありますか。,0,0
91,2026/1/13 12:31,メイク、コスメ,非公開,10分,0,1,1.0,0,0,0.095,0.0,0.0,0.09,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241442,この粘膜ライナーわかりますか？ また、これに近い色の粘膜ライナーがあったら教えて欲しいです,0,0
92,2026/1/13 12:31,政治、社会問題,pa1********,10分,0,1,1.0,0,0,0.094,0.0,0.0,0.09,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241441,小室圭様と小室眞子様の間に生まれた子が、皇族最後の生き残りになる可能性、高くありませんか？ 今いる青年皇族、人柄はみんな素晴らしいとは思いますが、結婚してもらえる人が見つかるとはとても思えません。 も...,0,0
93,2026/1/13 12:31,野球全般,sid********,10分,0,7,7.0,0,0,0.656,0.0,0.0,0.6,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241439,今月に大阪に行きます。大阪で野球用品に力を入れているショップがあれば教えて下さい。ミズノオオサカ茶屋店と球児先生には行きます。ショップオリジナルオーダー品などあるお店だと嬉しいです。 よろしくお願いい...,0,0
94,2026/1/13 12:31,模型、プラモデル、ラジコン,ste********,10分,2,4,2.0,0,0,0.373,50.0,0.01,8.88,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241438,【ミニ四駆のギアの】 位置出しについて質問です。 シャフトにスペーサーを入れたりした画像を見たことがあるのですが、ギアのあそびを無くすってことで合ってますか？,0,0
95,2026/1/13 12:31,職場の悩み,nec********,10分,1,4,4.0,0,0,0.371,25.0,0.01,4.59,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241437,この度、会社で責任をもつ役職へ任命されました。 私は口下手です。 避難訓練などした後、挨拶がありますがどう言うかわかりません。、どなたか例文おねがいします。,0,0
96,2026/1/13 12:31,バイク,smz********,10分,0,1,1.0,0,0,0.092,0.0,0.0,0.08,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241436,jo0jiとDiosって声似てると思いませんか？,0,0
97,2026/1/13 12:31,携帯型ゲーム全般,af23a96b4,10分,0,4,4.0,0,0,0.367,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241434,にゃんこ大戦争についてです。 ケミカル長寿の湯って運営の想定している攻略法、要するに正攻法は何だと思いますか? ヨキカナが強すぎて真正面から戦って勝てる気がしないのですが、速攻や遠方攻撃による城破壊が...,0,0
98,2026/1/13 12:31,菓子、スイーツ,yad********,10分,0,6,6.0,0,0,0.547,0.0,0.0,0.5,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241431,芸能人の女性で、外国にルーツを持つかたがチョコレートご飯を学校で紹介したらバカにされたかなんか言ってる番組をYouTubeのショート動画で見ました。誰だったのか思い出せません。 知っているかたはいます...,0,0
99,2026/1/13 12:31,イヌ,t,11分,2,9,4.5,0,0,0.816,22.22,0.04,9.06,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241433,シーズーが癒やされますか？,0,0
100,2026/1/13 12:31,化学,zwk********,11分,0,8,8.0,0,0,0.72,0.0,0.0,0.66,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241432,至急！！ 有機化学有権者の方問の1-5教えていただきたいです！反応機構を形式電下、矢印もありでお願いします！,0,0
101,2026/1/13 12:31,文学、古典,1151696403,11分,0,9,9.0,0,0,0.806,0.0,0.0,0.74,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241430,知らず、生まれ死ぬる人、いず方より来たりて、いず方へか去る。の倒置法を使わない現代語訳は、人は、どこから来てどこへ去っていくのか分からないまま、生まれ死んでいく。で正解になりますか？,0,0
102,2026/1/13 12:31,ヘアスタイル,ひしゃく,11分,2,11,5.5,0,0,0.978,18.18,0.05,9.06,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241429,《至急！！》 今日からミニストップでバイトを始めるのですが、髪がロングの場合はどのような髪型で行けばいいですか？？ ポニーテールとか短命ヘアとかしてもいいんでしょうか……？ 教えて頂けると助かります！,0,0
103,2026/1/13 12:31,ポケットモンスター,tod********,11分,0,2,2.0,0,0,0.177,0.0,0.0,0.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241428,ポケモンGOのポケストップおひろめの評価基準が分かりません 例えば今は岩タイプの大きさがテーマで私の手持ちでらテラキオンやバンギラスがトップ候補でした 他の参加者を確認すると上位はヒスイガーディが並ん...,0,0
104,2026/1/13 12:31,メルカリ,mpa********,11分,1,18,18.0,0,0,1.582,5.56,0.28,5.49,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241427,メルカリについて質問です。 メルカリ初心者なのですが、以下の場合皆様はどのように対応されますか。 1/27まで出品予定と記載しているのもに対し、 「1/26まで取置き可能かどうか」 「専用ページを作っ...,0,0
105,2026/1/13 12:31,ゲーム,b252b746d,11分,0,4,4.0,0,0,0.35,0.0,0.0,0.32,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241426,原神6.3の幽境について 左 フリンズ、アイノ、イアンサ、スクロ 真ん中 マーヴィカ、シトラリ、ベネット、シロネン 右 ヌヴィ、フリーナ、エスコ、シャルロット で攻略しようと思っているんですけど、 左...,0,0
106,2026/1/13 12:31,イヌ,pre********,11分,0,2,2.0,0,0,0.174,0.0,0.0,0.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241425,僧帽弁閉鎖不全症のチワワ♀を飼ってます 9歳で春に10歳になるシニアです 老化で歯が抜けてしまって、前歯と左下の犬歯が抜けてテトリスの様になってます 幼児用歯ブラシを使って歯を磨いてますが、老化の為歯...,0,0
107,2026/1/13 12:31,鉄道、列車、駅,1153019193,11分,3,12,4.0,1,0,1.041,25.0,0.04,20.92,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241424,今年の1月の後半に新横浜駅から宮城まで東海道新幹線で移動する場合、雪で運休すると思いますか？ 調べても過去のデータばかり出てくるので、どこで後日の予報を見れるかお教えいただけますでしょうか。,0,0
108,2026/1/13 12:31,就職活動,た,11分,1,6,6.0,0,0,0.518,16.67,0.03,4.45,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241423,愛知淑徳大学って就職どうですか？,0,0
109,2026/1/13 12:31,観光地、行楽地,1250861261,11分,1,4,4.0,0,0,0.343,25.0,0.01,4.27,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241422,三厩駅周辺のおすすめの観光スポットを教えてください,0,0
110,2026/1/13 12:31,スマホアプリ,dax********,11分,0,2,2.0,0,0,0.171,0.0,0.0,0.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241421,モンスターストライク、モンストの守護獣で『烈火鮫』の次に育てるべきキャラは何でしょうか？,0,0
111,2026/1/13 12:31,ニュース、事件,非公開,11分,0,3,3.0,0,0,0.255,0.0,0.0,0.23,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241420,前橋市長選で小川晶が当選して嘆いている方が大勢いるようですが、田久保とか元彦なんかでも熱狂的な支持者がいたりして当選するんですから驚く必要ないと思いません？日本がアジアの一等国なんて思ってませんよね？,0,0
112,2026/1/13 12:31,ホテル、旅館,tle********,11分,0,1,1.0,0,0,0.084,0.0,0.0,0.08,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241419,横浜ベイホテル東急に宿泊するのですが夕食でビュッフェを食べる予定なのですが服装は、ジャージなどのラフ過ぎない服装であれば大丈夫なのでしょうか？,0,0
113,2026/1/13 12:31,コミック,長谷川くん,11分,0,3,3.0,0,0,0.252,0.0,0.0,0.23,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241418,ゴールデンカムイの鶴見こと長谷川さんですが、 ロシアでの諜報活動は何に対してですか？ ウイルクやキロランケ、ソフィアのような少数過激派に対してですか？,0,0
114,2026/1/13 12:31,スマホアプリ,1252918148,11分,0,1,1.0,0,0,0.084,0.0,0.0,0.08,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241417,にゃんこ大戦争についての質問です。 新限定のルーノは第一形態と第二形態どちらが強いと思いますか？,0,0
115,2026/1/13 12:31,英語,b20231f1f,12分,0,3,3.0,0,0,0.249,0.0,0.0,0.23,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241416,Bereal. のこれってどう言う意味ですか？非公開アカウントだと過去の投稿がそのうち消えるってことですか？,0,0
116,2026/1/13 12:31,海外,den********,12分,3,6,2.0,0,0,0.496,50.0,0.01,11.91,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241414,成田空港は20年前に使いましたが、かなり変わりましたか？当時はセキュリティチェックがありました。羽田から出発できる現在成田空港を使う意味はありますか？,0,0
117,2026/1/13 12:31,年金,非公開,12分,0,7,7.0,0,0,0.576,0.0,0.0,0.53,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241415,老後資金の内訳は？ 項目と大体の金額を教えてください。 おおよそで大丈夫です。 色々な人の内訳と金額を知って、参考にしたいです。,0,0
118,2026/1/13 12:30,自動車,1253161493,13分,0,1,1.0,0,0,0.076,0.0,0.0,0.07,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241412,MAZDA CX5 初年度登録が平成29年のものに乗っています。 画像タイプのナビなんですが、AppleCarPlayを後付けしたいのですが、ディーラーに行くしか方法はありませんか？ ネットで販売され...,0,0
119,2026/1/13 12:30,バイク,b4b671cd7,13分,1,10,10.0,0,0,0.754,10.0,0.08,4.21,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241411,こんな症状になった方いらっしゃいますか？ 角目シャリー 12v 88cc キャブはpc20 gクラフトマニホールド メッシュエアクリーナー マフラーはミニモトのタイプB MJ85 SJ32 ニードルク...,0,0
120,2026/1/13 12:30,大学受験,qsh********,13分,1,20,20.0,0,0,1.5,5.0,0.3,4.88,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241410,通信制高校を留年してしまうことになりました。 中学の時から元々学校に行けてなく、持病や精神的に高校の単位も取れませんでした。 せっかく留年するなら受験頑張ろうと思い今の自分にはレベルの高いことは承知の...,0,0
121,2026/1/13 12:30,音楽,trn********,13分,1,4,4.0,0,0,0.299,25.0,0.01,3.75,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241409,Spotifyで音楽を聴いている時に、12月くらいに広告で流れてきた曲の件で質問です。 男性が自身の歌を紹介して、音楽が流れていましたが、歌ってる曲が、誰の曲なのか分からず、困っています。 誰か知って...,0,0
122,2026/1/13 12:30,引越し,hir********,13分,1,9,9.0,0,0,0.669,11.11,0.06,4.08,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241408,西船橋駅前は治安悪いですか？,0,0
123,2026/1/13 12:30,職場の悩み,1149939848,13分,2,14,7.0,0,0,1.036,14.29,0.07,7.86,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241407,職場の人間 指摘したら、前のことを指摘し返してくる40代おじさん。 イライラが止まらない。 思い出してしまって、またイライラ。 皆さんの場合、どうやって解消してますか？,0,0
124,2026/1/13 12:30,自動車保険,1052109355,13分,0,5,5.0,0,0,0.368,0.0,0.0,0.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241406,今度車を乗り換えるのですが、任意保険のシミュレーションで車種を入れようとするとエラーになるため以下情報で保険料が月額いくらくらいになるか分かる方がいたら回答お願いします。 ・東京海上日動 ・2019年...,0,0
125,2026/1/13 12:30,事件、事故,kyou,13分,0,7,7.0,0,0,0.514,0.0,0.0,0.48,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241405,元ボクサーの竹原慎二は、かかりつけ医から膀胱炎との誤診により、膀胱がんが進行し転移したため、ステージ4になり、余命宣告され膀胱全摘手術を受けていますが、ステージ4に至ったのは誤診が原因であるとして、 ...,0,0
126,2026/1/13 12:30,住宅,プログラミング頑張るぞい,13分,1,1,1.0,0,0,0.073,100.0,0.0,3.47,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241404,オ◯ホの染料がフローリングについてしまいました。 ついてから時間が経っているのですがどうすれば落とせますか？,0,0
127,2026/1/13 12:30,シニアライフ、シルバーライフ,ぼくは決め顔でそう言った,13分,4,14,3.5,0,0,1.018,28.57,0.04,14.51,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241403,アクセルとブレーキの踏み間違い多いですよね？ それなら構造自体の改良が必要では？ 誰でも出来るような仕組みと仕掛けの構築がおろそかではないか メーカーにも責任が,0,0
128,2026/1/13 12:30,職場の悩み,com********,13分,0,7,7.0,0,0,0.506,0.0,0.0,0.47,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241402,男性の方が風邪ひきやすいですか？職場の男性が8割程風邪ひいています。女性はひいていません。,0,0
129,2026/1/13 12:30,メルカリ,aez********,13分,0,13,13.0,0,0,0.937,0.0,0.0,0.87,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241401,メルカリで開封済みのフィギュアを購入したのですが、片足のみ台座にハマりません。 値段も相場よりは安めでしたが、9000円と安いものではなく、悪い評価をつけて終えるか、出品者に問い合わせるかで悩んでいま...,0,0
130,2026/1/13 12:30,ドラマ,mzz********,13分,1,8,8.0,0,0,0.574,12.5,0.05,3.89,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241400,豊臣兄弟と寧々が子供のように走り回ってるのをみて今年は学芸会大河ドラマになると思っているのは私だけでしょうか？でも個々の演者さんの演技力は素晴らしいです。特に宮沢エマさんの演技力に圧倒されました。,0,0
131,2026/1/13 12:30,女性アイドル,匿名,13分,0,2,2.0,0,0,0.143,0.0,0.0,0.13,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241399,櫻坂46の人気順についてです。 ミーグリの完売などから見ると森田、田村が人気なように感じますが、運営からしたら森田、山崎、藤吉な気がしますが実際のところどうなのでしょうか？,0,0
132,2026/1/13 12:30,国際情勢,xt2tm34vv6,14分,1,3,3.0,0,0,0.214,33.33,0.01,3.52,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241398,YouTubeの韓国関連の動画はフェイクばっかりですね？,0,0
133,2026/1/13 12:30,メイク、コスメ,ひ,14分,1,2,2.0,0,0,0.142,50.0,0.0,3.44,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241397,至急 アイミーgの正直レビュー教えてください！！！！ほんとに二重になりますか？？,0,0
134,2026/1/13 12:30,ショッピング,bbbf55eb,14分,1,2,2.0,0,0,0.141,50.0,0.0,3.42,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241395,大型スーパー内にある医薬品で買えば、 スーパーと同じポイントが付きますかね。,0,0
135,2026/1/13 12:30,病気、症状,atr********,14分,1,5,5.0,0,0,0.351,20.0,0.02,3.61,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241394,毎朝コーヒー（ブラック）とアンパンを二つ食べていますが、糖尿病のリスクはありますか？,0,0
136,2026/1/13 12:29,メガネ、サングラス,もずく,15分,0,4,4.0,0,0,0.261,0.0,0.0,0.25,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241393,眼鏡愛用者の方に質問です。 眼鏡は何個お持ちですか？ 私はメインで使うもの2種類しか持っていません。 2種類だと少しばかり不安です。 差し支えなければメインと予備で使っている眼鏡のお値段が大体どのくら...,0,0
137,2026/1/13 12:29,数学,k,15分,0,12,12.0,0,0,0.781,0.0,0.0,0.73,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241392,【至急】 高校受験数学の問題です。 答えは、「7-3√5/2」のようですが解説いただけませんか！ よろしくお願いいたします。,0,0
138,2026/1/13 12:29,インターネットサービス,jap********,15分,0,2,2.0,0,0,0.13,0.0,0.0,0.12,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241391,Googleフォームに入れた情報を相手側に受理された事は分かりますか？ 昨日送信したのですが、それがきちんと受理されたのか分かりません。,0,0
139,2026/1/13 12:29,妊娠、出産,1253186537,15分,0,2,2.0,0,0,0.129,0.0,0.0,0.12,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241390,第二子妊娠、仕事についてアドバイスを頂きたいです。 少し長くなりますが読んで下されば幸いです。 今の職場は夫の転勤で引っ越してきて入職1年(介護職)で第1子を妊娠、出産しました。 1年経っていた事もあ...,0,0
140,2026/1/13 12:29,テレビ、DVD、ホームシアター,たらぽん,15分,0,2,2.0,0,0,0.128,0.0,0.0,0.12,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241389,REGZAの型番43Z570LのテレビでNetflixを楽しむ場合、プランはプレミアムがいいでしょうか？スタンダードだと画質が悪いと聞いたもので。VIVANTってドラマを観たくて！教えてください！,0,0
141,2026/1/13 12:29,ライブ、コンサート,1052008948,15分,2,5,2.5,0,0,0.319,40.0,0.01,6.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241388,AMPTAK×COLORSのライブへ行ったことがある方に質問です！ ライブに1人参戦している人は全体の何割ぐらいでしょうか？ やはり大半は2人参戦とかでしょうか。 参戦したいのですが共通の趣味を持って...,0,0
142,2026/1/13 12:29,おもちゃ,c896a7ba9,15分,0,2,2.0,0,0,0.127,0.0,0.0,0.12,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241387,メロジョイについて質問です！大福とハンバーガーとカップケーキの触り心地はそれぞれ何ですか？？また、おすすめも教えてください！,0,0
143,2026/1/13 12:29,音楽,ay1********,15分,2,2,1.0,0,0,0.127,100.0,0.0,6.07,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241386,djコントローラーで曲を流しながらスクラッチする時、スクラッチネタ曲でスクラッチをするのかもう片方の音源でスクラッチするのかどちらですか？,0,0
144,2026/1/13 12:29,葬儀,非公開,15分,0,6,6.0,0,0,0.378,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241385,生前故人にあげた誕プレは誰に渡すべき？,0,0
145,2026/1/13 12:29,パソコン,ush********,15分,1,21,21.0,0,1,1.317,4.76,0.28,5.96,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241384,大学で使用するノートパソコンについて質問です。 デルとレノボで悩んでいます。 大学推奨 IntelCoreUltra5 またはCore i5（程度以上）※1 新規購入時は 2025年以降発売機種推奨 ...,0,0
146,2026/1/13 12:29,ストレス,1252270871,16分,1,8,8.0,0,0,0.5,12.5,0.04,3.41,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241383,スマホ依存を治したく、スマホをタイマー付きコンテナに入れて物理的に使えなくする方法を試しているのですが、スマホがないとストレス発散ができない、憂鬱、退屈です。 どうしたら良いですか？スマホがないと毎日...,0,0
147,2026/1/13 12:29,YouTube,eul********,16分,0,0,0.0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241382,にじさんじ石神のぞみ×鏑木ろこの歌ってみた「い〜やい〜やい〜や」のキーを教えて頂きたいです。よろしくお願いいたします。 https://youtu.be/BIdSb409gfg?si=fJHOM9ym...,0,0
148,2026/1/13 12:29,性の悩み、相談,gjtaj,16分,0,12,12.0,0,0,0.743,0.0,0.0,0.7,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241381,【至急‼️】 性行為をしてて、生理予定日の3日前に誤って中に出ちゃいました。 次の日に生理が来たんですけど、アフターピルもらわなくても大丈夫ですか？？ 妊娠の可能性はないですか？,0,0
149,2026/1/13 12:29,数学,R0827,16分,0,8,8.0,0,0,0.494,0.0,0.0,0.47,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241380,999を平方根を使って、表してください,0,0
150,2026/1/13 12:29,バイク,mam********,16分,2,4,2.0,0,0,0.246,50.0,0.0,6.03,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241379,スーパーカブカブについて 前回も質問しました、ハブについてですが、現在使用しているカブは、C70型 認定番号 Ⅱ-1237 を乗っていますが、新しいのにスポークを変更する際、ハブが、普通か、ビックかど...,0,0
151,2026/1/13 12:29,携帯型ゲーム全般,1151260491,16分,0,2,2.0,0,0,0.123,0.0,0.0,0.12,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241378,ハートピアスローライフの、展示会パスって課金要素ですか？今開拓者レベル12なのですが一向に手に入らないのでそうなのかな、、と思い。 この前メールボックスからプレゼントで貰ったのですが（公式から）、それ...,0,0
152,2026/1/13 12:29,メンズシューズ,タマ,16分,0,1,1.0,0,0,0.061,0.0,0.0,0.06,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241377,GOODyearの靴を販売しているところを探しています。大阪府内では、どこにあるのしでしょうか？ GOODyear取り扱い店舗で、検索をして出てきた店舗に電話をすると取り扱っていないと言われます。 ど...,0,0
153,2026/1/13 12:29,音楽,isijawa..,16分,0,0,0.0,0,0,0.0,0.0,0.0,0.0,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241376,AlphaDriveONEのファンの方に質問です。リリイベのアルバムがもう既に完売していますが、販売日当日にタワレコ等に買いに行く場合は、シリアルコードは付いてきますか？？,0,0
154,2026/1/13 12:28,税金,1150759626,17分,1,13,13.0,0,0,0.743,7.69,0.1,3.4,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241372,住宅購入にあたって親からの支援金があるので、税務署に申告をするのですが、 申告に必要な物がいまいち分かりません 国税庁のページを見てもはっきり書かれていないので箇条書きでどなたか教えてもらえませんでし...,0,0
155,2026/1/13 12:28,病気、症状,ゆあ,17分,0,7,7.0,0,0,0.398,0.0,0.0,0.38,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241373,コンビニ弁当は身体に悪いですか ? 一人暮らしを始めてからどうしてもコンビニ弁当が多くなってしまいます。癌になると聞いてやめたいのですが、今やめたら癌になる可能性は減るのでしょうか ? それとももう沢...,0,0
